10/4/2023, 8:00:00 PM 
Role,Company,LinkedIn 
Designer, Ogilvy, https://www.linkedin.com/jobs/view/designer-at-ogilvy-3732684775?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=OqQ%2BxdZvmMUEI8WyVg2v3A%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Visual Designer / Graphic Designer, StubHub, https://www.linkedin.com/jobs/view/visual-designer-graphic-designer-at-stubhub-3729000933?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=3oH8%2FEeJgLdzYPdFZMfqBA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Content Designer, Meta, https://www.linkedin.com/jobs/view/content-designer-at-meta-3725829115?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=fKoePfaV5RquvwrOJTTkuw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Art Director, The Trade Desk, https://www.linkedin.com/jobs/view/art-director-at-the-trade-desk-3733592169?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=4SjKNxP6u8g35ZlhwjrrMg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Product Designer - Reality Labs, Meta, https://www.linkedin.com/jobs/view/product-designer-reality-labs-at-meta-3725768955?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=qSTzUERZi5GO6ZgSmdUA2w%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Designer Packaging - BALMAIN BEAUTY, The Estée Lauder Companies Inc., https://www.linkedin.com/jobs/view/senior-designer-packaging-balmain-beauty-at-the-est%C3%A9e-lauder-companies-inc-3733589448?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=Y67Sr7JSi4X5%2FMkCBsQEqQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Staff Product Designer New Modes, DoorDash, https://www.linkedin.com/jobs/view/staff-product-designer-new-modes-at-doordash-3733589771?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=SvK4Qb0eQmYu1XwWI%2BUwBw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Motion Designer Google Assistant, Google, https://www.linkedin.com/jobs/view/senior-motion-designer-google-assistant-at-google-3732688661?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=FSyt8SCU3hYxkJU0i5PGpQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
Lead Product Designer Core Experience, Hinge, https://www.linkedin.com/jobs/view/lead-product-designer-core-experience-at-hinge-3733579154?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=kcWEt18YNvfbX3mOUyVCtw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card 
Commerical HVAC Service Technician, D.P. Wolff Inc., https://www.linkedin.com/jobs/view/commerical-hvac-service-technician-at-d-p-wolff-inc-3733595195?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=0SRlXEqtIKUGJvxlkxi4Ww%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card 
UX Designer Advanced (>6 Years), Aston Carter, https://www.linkedin.com/jobs/view/ux-designer-advanced-6-years-at-aston-carter-3733573958?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=CY61uONNPqr%2BKTcO5WyTcQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card 
UX Designer Advanced (>6 Years), Aston Carter, https://www.linkedin.com/jobs/view/ux-designer-advanced-6-years-at-aston-carter-3733574879?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=myYw9ixz6c9y0WOdP7TD7w%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card 
Sr. Director Global Outlet Planning & International, Tory Burch, https://www.linkedin.com/jobs/view/sr-director-global-outlet-planning-international-at-tory-burch-3733587730?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=zezXbRCMwfxVStSD57PJJg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Accountant Global Lease Accounting, Tory Burch, https://www.linkedin.com/jobs/view/senior-accountant-global-lease-accounting-at-tory-burch-3733586824?refId=P3OJIrS%2Fb3Mzzm3MIYK%2FYw%3D%3D&trackingId=fHvhfAGTvV%2B9LzBmHdmujg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card 
