10/5/2023, 4:00:00 PM 
Role,Company,LinkedIn 
Packaging Designer, Fetch for Pets, https://www.linkedin.com/jobs/view/packaging-designer-at-fetch-for-pets-3734136691?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=ohxjm4zan%2BkW12ubaYx2zQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Graphic Designer III, Apex Systems, https://www.linkedin.com/jobs/view/graphic-designer-iii-at-apex-systems-3733165003?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=5Zd0nSBHav2zA%2FSLHBAMbA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Design Coordinator 2, HDR, https://www.linkedin.com/jobs/view/design-coordinator-2-at-hdr-3734108250?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=G92%2BcxBdBcB%2BpBhAtYUFZg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Story Art Fellow (Jan 2024), Insider Inc., https://www.linkedin.com/jobs/view/story-art-fellow-jan-2024-at-insider-inc-3733237273?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=w%2FyOeMoS9smqAZKVLZcLDQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Design Director, LIVWRK, undefined 
Sr. Designer - FT - Spring Street, John Varvatos, https://www.linkedin.com/jobs/view/sr-designer-ft-spring-street-at-john-varvatos-3733265200?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=2I%2FC9T1WMCETNyQE%2BcW7mQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Director TDC, The One Club for Creativity, https://www.linkedin.com/jobs/view/director-tdc-at-the-one-club-for-creativity-3734139396?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=XtCwHvpv0um8%2FPAy43QWEA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
Project Lighting Designer, HDR, https://www.linkedin.com/jobs/view/project-lighting-designer-at-hdr-3734103719?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=QH1i8rhD2sfPYq1oAXVQWQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card 
Principal Associate - UX/UI Designer (Card & Bank), Capital One, https://www.linkedin.com/jobs/view/principal-associate-ux-ui-designer-card-bank-at-capital-one-3733252766?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=9pzU63AWs0a5Ozxn4JvWfA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card 
DIRECTOR CREATIVE SYNC, Primary Wave, https://www.linkedin.com/jobs/view/director-creative-sync-at-primary-wave-3734156023?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=JmO7xvs2%2F3M%2FIT5%2BUNY5OA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card 
Production Manager - FT - Spring Street, John Varvatos, https://www.linkedin.com/jobs/view/production-manager-ft-spring-street-at-john-varvatos-3733266025?refId=FIIVSGvgkRJYlFMILcNlew%3D%3D&trackingId=9yz%2BruvzHiLhhZ6ygtPlHQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card 
