10/10/2023, 10:09:08 PM 
Role,Company,LinkedIn 
Staff Content Designer - Collectibles, eBay, https://www.linkedin.com/jobs/view/staff-content-designer-collectibles-at-ebay-3737047124?refId=55Y%2B%2BzGpaVld1VoXiy21dg%3D%3D&trackingId=auSYonV3LB7rsxlnXiNwow%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Founding Designer, Raydar, https://www.linkedin.com/jobs/view/founding-designer-at-raydar-3737045264?refId=55Y%2B%2BzGpaVld1VoXiy21dg%3D%3D&trackingId=t4o2WcsuakY0ErEnIVKcEA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Account Executive - Promotional Products, iPromo, https://www.linkedin.com/jobs/view/account-executive-promotional-products-at-ipromo-3731557938?refId=55Y%2B%2BzGpaVld1VoXiy21dg%3D%3D&trackingId=sQqlylzy9ys9Id8RlZVL0A%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
