10/4/2023, 6:05:31 PM 
Role,Company,LinkedIn 
Visual Designer / Graphic Designer, StubHub, https://www.linkedin.com/jobs/view/visual-designer-graphic-designer-at-stubhub-3728493392?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=SvSnloLKaDWgqoijx6ZrEQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Graphic Designer- Temporqary - PVH, PVH Corp., https://www.linkedin.com/jobs/view/graphic-designer-temporqary-pvh-at-pvh-corp-3733569797?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=WEAB1cim75jQQaRGVos0fg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Head Designer, SBH Fashion, https://www.linkedin.com/jobs/view/head-designer-at-sbh-fashion-3728491115?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=agpXzQFZppzOwpZB6R6ZIA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Graphic Designer, GLAMCOR GLOBAL LLC, https://www.linkedin.com/jobs/view/senior-graphic-designer-at-glamcor-global-llc-3731475023?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=1sfYDnZKhagvuk32TvDkWQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Product Designer - Spotify Advertising, Spotify, https://www.linkedin.com/jobs/view/senior-product-designer-spotify-advertising-at-spotify-3732676260?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=BYgaqCFaSQmJI1FRZoOk%2Bw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Art Director, Razorfish Health, https://www.linkedin.com/jobs/view/art-director-at-razorfish-health-3728484837?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=jTA3JLE7foZ%2BSwJTEfHJAQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Designer, Centric Brands, https://www.linkedin.com/jobs/view/senior-designer-at-centric-brands-3732672865?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=JJbW47nuUO0PvfD6AZnI4Q%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Product Designer (Remix by Via), Via, https://www.linkedin.com/jobs/view/senior-product-designer-remix-by-via-at-via-3732673764?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=sjg086ymKiCPpHTbclbeZQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Digital Designer, Citizen Relations, https://www.linkedin.com/jobs/view/senior-digital-designer-at-citizen-relations-3733568029?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=MDEL8Q39FPKlGCG%2B2dxxaw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card 
Marketing Coordinator Assistant, French Connection Staffing LLC, https://www.linkedin.com/jobs/view/marketing-coordinator-assistant-at-french-connection-staffing-llc-3733554635?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=6Af%2FM8gIvA0%2Brz%2BEupVVFQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card 
RF CAD Designer, TowerIQ Inc., https://www.linkedin.com/jobs/view/rf-cad-designer-at-toweriq-inc-3627641997?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=2u9h0Qi8h15qWJblpVCO5w%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card 
Project Manager, 2MO, https://www.linkedin.com/jobs/view/project-manager-at-2mo-3733554014?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=8QSgZ25%2BSiG7pUg0PUfE1Q%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Manager Customer Experience, Rent The Runway, https://www.linkedin.com/jobs/view/senior-manager-customer-experience-at-rent-the-runway-3732681439?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=Kn27FQFVYmIzCnHjcBpoqQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card 
Marketing Director Blue Note New York, Blue Note Entertainment Group, https://www.linkedin.com/jobs/view/marketing-director-blue-note-new-york-at-blue-note-entertainment-group-586396696?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=v12NCSX%2F%2FO4kVjxTV3ZwxA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card 
Fashion Design Intern, 7AM Enfant, https://www.linkedin.com/jobs/view/fashion-design-intern-at-7am-enfant-3733550227?refId=FV5vw7dz6xd97TjNfeN9GA%3D%3D&trackingId=Hwaxj6L34OG9Eo6hxxDDLQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card 
