10/4/2023, 4:33:13 PM 
Role,Company,LinkedIn 
Design Coordinator - maurices, maurices, https://www.linkedin.com/jobs/view/design-coordinator-maurices-at-maurices-3732608870?refId=EKj1MZm1wpCawiigwhHNHg%3D%3D&trackingId=O7QqI66881lo6LL2f8v0eg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Graphic Designer, GLAMCOR GLOBAL LLC, https://www.linkedin.com/jobs/view/senior-graphic-designer-at-glamcor-global-llc-3731475023?refId=EKj1MZm1wpCawiigwhHNHg%3D%3D&trackingId=BQ1SzriQ2B4cZtgFRv1Eeg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Associate Creative Designer - Velocity Black (Remote Eligible), Capital One, https://www.linkedin.com/jobs/view/associate-creative-designer-velocity-black-remote-eligible-at-capital-one-3732651429?refId=EKj1MZm1wpCawiigwhHNHg%3D%3D&trackingId=X8yAZfzE2uEoHkAX%2Byva%2Fw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Art Director, Razorfish Health, https://www.linkedin.com/jobs/view/art-director-at-razorfish-health-3728484837?refId=EKj1MZm1wpCawiigwhHNHg%3D%3D&trackingId=PYCdRqGQxAlgVlkotQzISQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
UI/UX Designer - Velocity Black (Remote Eligible), Capital One, https://www.linkedin.com/jobs/view/ui-ux-designer-velocity-black-remote-eligible-at-capital-one-3732648722?refId=EKj1MZm1wpCawiigwhHNHg%3D%3D&trackingId=REHv7je6TD4PGi3ZMjytzg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
RF CAD Designer, TowerIQ Inc., https://www.linkedin.com/jobs/view/rf-cad-designer-at-toweriq-inc-3627641997?refId=EKj1MZm1wpCawiigwhHNHg%3D%3D&trackingId=UFd3%2BkBvtRdgpOuP3LtilA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Fashion Design Intern, 7AM Enfant, https://www.linkedin.com/jobs/view/fashion-design-intern-at-7am-enfant-3733550227?refId=EKj1MZm1wpCawiigwhHNHg%3D%3D&trackingId=%2BTeCO8gCwHTuPowkZWUVAQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
