10/9/2023, 8:14:28 PM 
Role,Company,LinkedIn 
Marketing Art Director / Designer, Hinge, https://www.linkedin.com/jobs/view/marketing-art-director-designer-at-hinge-3736445164?refId=FxU3q5y%2BaDHoqWj6Xj5zCA%3D%3D&trackingId=ttM7WMmRIFYJsGqRABtw%2Bw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Art Director PDP - Temporary - Tommy Hilfiger, Tommy Hilfiger, https://www.linkedin.com/jobs/view/art-director-pdp-temporary-tommy-hilfiger-at-tommy-hilfiger-3736438000?refId=FxU3q5y%2BaDHoqWj6Xj5zCA%3D%3D&trackingId=108S%2FM7uMbEzYcJi4ruwRA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
UI/UX Designer (Hybrid in NJ), Motion Recruitment, https://www.linkedin.com/jobs/view/ui-ux-designer-hybrid-in-nj-at-motion-recruitment-3736437009?refId=FxU3q5y%2BaDHoqWj6Xj5zCA%3D%3D&trackingId=IaiLQGBNic5k00MLQTXWmQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior UX Writer and Content Designer Assistant, Google, https://www.linkedin.com/jobs/view/senior-ux-writer-and-content-designer-assistant-at-google-3734779601?refId=FxU3q5y%2BaDHoqWj6Xj5zCA%3D%3D&trackingId=37ACyRLAF6%2Fu%2BtWipcec4A%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Architect - Interiors, HLW, https://www.linkedin.com/jobs/view/architect-interiors-at-hlw-3736457948?refId=FxU3q5y%2BaDHoqWj6Xj5zCA%3D%3D&trackingId=02ZG%2FmYmbivBZEiwP9Kv%2BQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Design Build Coordinator, Schiavone Construction Co. LLC, https://www.linkedin.com/jobs/view/design-build-coordinator-at-schiavone-construction-co-llc-3734775231?refId=FxU3q5y%2BaDHoqWj6Xj5zCA%3D%3D&trackingId=ftdT562D%2FSvwNu2mUTkclA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Design Build Manager, Schiavone Construction Co. LLC, https://www.linkedin.com/jobs/view/design-build-manager-at-schiavone-construction-co-llc-3734774299?refId=FxU3q5y%2BaDHoqWj6Xj5zCA%3D%3D&trackingId=krmJ1klhLycwT25rvtMgHA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
