10/10/2023, 10:00:00 PM 
Role,Company,LinkedIn 
Founding Designer, Raydar, https://www.linkedin.com/jobs/view/founding-designer-at-raydar-3737045264?refId=Zt9vC%2FCYutLuEkcptbj0mg%3D%3D&trackingId=tc5HMYDDZcq3BLce%2Bk73ew%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Account Executive - Promotional Products, iPromo, https://www.linkedin.com/jobs/view/account-executive-promotional-products-at-ipromo-3731557938?refId=Zt9vC%2FCYutLuEkcptbj0mg%3D%3D&trackingId=Elhc5G%2FC6FvIWwlnPTXiAQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
