10/9/2023, 10:00:00 PM 
Role,Company,LinkedIn 
Sr. Brand Event Designer / Sr Art Director, Onward Search, https://www.linkedin.com/jobs/view/sr-brand-event-designer-sr-art-director-at-onward-search-3734796075?refId=yaowL7LBXFSrIjp%2FITYxlg%3D%3D&trackingId=ZPQhYBmcSMAYj%2BP93zBfYg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Accountant Global Lease Accounting, Tory Burch, https://www.linkedin.com/jobs/view/senior-accountant-global-lease-accounting-at-tory-burch-3733586824?refId=yaowL7LBXFSrIjp%2FITYxlg%3D%3D&trackingId=oZvlCgb6QGkevgzSpI7GkQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
