10/9/2023, 8:00:00 PM 
Role,Company,LinkedIn 
Marketing Art Director / Designer, Hinge, https://www.linkedin.com/jobs/view/marketing-art-director-designer-at-hinge-3736445164?refId=hoYBDVeGzuIKsttNzf5Hkw%3D%3D&trackingId=mV1BIHQaeupPzWEpzQLsmw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Art Director PDP - Temporary - Tommy Hilfiger, Tommy Hilfiger, https://www.linkedin.com/jobs/view/art-director-pdp-temporary-tommy-hilfiger-at-tommy-hilfiger-3736438000?refId=hoYBDVeGzuIKsttNzf5Hkw%3D%3D&trackingId=g5geUoMpa0a3EdRd%2B4I1Uw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
UI/UX Designer (Hybrid in NJ), Motion Recruitment, https://www.linkedin.com/jobs/view/ui-ux-designer-hybrid-in-nj-at-motion-recruitment-3736437009?refId=hoYBDVeGzuIKsttNzf5Hkw%3D%3D&trackingId=21asN9l7bWzSzGVV83A0yA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior UX Writer and Content Designer Assistant, Google, https://www.linkedin.com/jobs/view/senior-ux-writer-and-content-designer-assistant-at-google-3734779601?refId=hoYBDVeGzuIKsttNzf5Hkw%3D%3D&trackingId=e3r4u6e4HhEk2zX%2FjpgqNg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Architect - Interiors, HLW, https://www.linkedin.com/jobs/view/architect-interiors-at-hlw-3736457948?refId=hoYBDVeGzuIKsttNzf5Hkw%3D%3D&trackingId=vDaCroDTmsBllt2YHS5TxQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Design Build Coordinator, Schiavone Construction Co. LLC, https://www.linkedin.com/jobs/view/design-build-coordinator-at-schiavone-construction-co-llc-3734775231?refId=hoYBDVeGzuIKsttNzf5Hkw%3D%3D&trackingId=%2FC%2Fe6TnZdu%2F93yaj9NRW5A%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Design Build Manager, Schiavone Construction Co. LLC, https://www.linkedin.com/jobs/view/design-build-manager-at-schiavone-construction-co-llc-3734774299?refId=hoYBDVeGzuIKsttNzf5Hkw%3D%3D&trackingId=J%2FJ5q7XooawVA5ADw2vzNA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
