10/5/2023, 1:19:15 PM 
Role,Company,LinkedIn 
Graphic Designer, Atlantic Group, https://www.linkedin.com/jobs/view/graphic-designer-at-atlantic-group-3730458804?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=XGZUL0FIbhqLwsFZR4H0MQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Designer, Deloitte, https://www.linkedin.com/jobs/view/senior-designer-at-deloitte-3729080919?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=XnOQFvWEEKbO2e5PJHE4oA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Graphic Designer, Endeavor, https://www.linkedin.com/jobs/view/graphic-designer-at-endeavor-3733986418?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=vmJddoSvVLSuPyQ2otCA%2Fw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Designer, Deloitte, https://www.linkedin.com/jobs/view/senior-designer-at-deloitte-3729083545?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=KElIS9DL3MVNQ046g0Cw8w%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Architectural Designer, Hunter Dunning Ltd, https://www.linkedin.com/jobs/view/architectural-designer-at-hunter-dunning-ltd-3733201410?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=71doyI8ncXH09LUGy9M85Q%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Product Designer, Hill Holliday Health | An IPG Health Company, https://www.linkedin.com/jobs/view/senior-product-designer-at-hill-holliday-health-an-ipg-health-company-3733965785?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=iFjdpTbB0nZPsu1npEXPMQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Sr. Graphic Designer, Locality Streaming, https://www.linkedin.com/jobs/view/sr-graphic-designer-at-locality-streaming-3729085544?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=%2F6z3GYSihaMUUP1JeOnooQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
CAD Artist, Sunrise Brands, https://www.linkedin.com/jobs/view/cad-artist-at-sunrise-brands-3734123031?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=kL45dw2rxueIeFvZad8kYQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
Associate Creative Director, Univision, https://www.linkedin.com/jobs/view/associate-creative-director-at-univision-3726706974?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=bHk8QGrrxwcayka8%2FOG63Q%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card 
Athletic Bag Designer - Reebok, Pink Rose Clothing, https://www.linkedin.com/jobs/view/athletic-bag-designer-reebok-at-pink-rose-clothing-3733973260?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=NoNlxDSv5Qn6%2BtVjzfo8eQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card 
Principal Experience Designer, Verizon, https://www.linkedin.com/jobs/view/principal-experience-designer-at-verizon-3734115041?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=MbE0Izt3t24w5QJzKg3dHw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card 
Lead Experience Designer, Verizon, https://www.linkedin.com/jobs/view/lead-experience-designer-at-verizon-3734104057?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=%2F6BXAmQo62Ev%2FHVWkP5yVQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card 
Lead Experience Designer, Verizon, https://www.linkedin.com/jobs/view/lead-experience-designer-at-verizon-3734108861?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=YP80q8zCKSuDJlCeij4VUg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card 
Associate Creative Director Retail Design, Verizon, https://www.linkedin.com/jobs/view/associate-creative-director-retail-design-at-verizon-3734115303?refId=OEv%2BPBj8rqHh72uuqmqmBQ%3D%3D&trackingId=pvDBz17Ble5n8ygGM4GUeg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card 
