10/11/2023, 4:08:56 PM 
Role,Company,LinkedIn 
Group Creative Director - Art, StrawberryFrog, https://www.linkedin.com/jobs/view/group-creative-director-art-at-strawberryfrog-3737531533?refId=nfNguk2L5XB9Npj3uhvPaQ%3D%3D&trackingId=NVNYxfX5oNusK7zZUYK1Yg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
CAD graphic designer, Reunited Clothing, https://www.linkedin.com/jobs/view/cad-graphic-designer-at-reunited-clothing-3737538784?refId=nfNguk2L5XB9Npj3uhvPaQ%3D%3D&trackingId=oeldMo9IRKzuP%2BS%2BpbA7mQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Immediate need_Senior UX Designer, IT Engagements Inc., https://www.linkedin.com/jobs/view/immediate-need-senior-ux-designer-at-it-engagements-inc-3736055559?refId=nfNguk2L5XB9Npj3uhvPaQ%3D%3D&trackingId=KOHAkteypuaGRHz8DfWVhA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Hybrid Role-UX Designer-NYC NY, KPG99 INC, https://www.linkedin.com/jobs/view/hybrid-role-ux-designer-nyc-ny-at-kpg99-inc-3732063505?refId=nfNguk2L5XB9Npj3uhvPaQ%3D%3D&trackingId=L6sN5vbyIHH95F5crXoDrQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Print Designer - Dresses and Tops - Eloquii, FULLBEAUTY Brands, https://www.linkedin.com/jobs/view/print-designer-dresses-and-tops-eloquii-at-fullbeauty-brands-3736085812?refId=nfNguk2L5XB9Npj3uhvPaQ%3D%3D&trackingId=IJH66wn6w0tPPjg4B44B1Q%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Corporate eLearning Developer (hybrid), Association of National Advertisers, https://www.linkedin.com/jobs/view/corporate-elearning-developer-hybrid-at-association-of-national-advertisers-3736078956?refId=nfNguk2L5XB9Npj3uhvPaQ%3D%3D&trackingId=oO145xujkvANBQg0dEgu0g%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
Project Manager, The Specialists Ltd., https://www.linkedin.com/jobs/view/project-manager-at-the-specialists-ltd-3697454708?refId=nfNguk2L5XB9Npj3uhvPaQ%3D%3D&trackingId=oMjOJEcrFczJ6ZkDCVsaxg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card 
