10/5/2023, 12:00:00 PM 
Role,Company,LinkedIn 
Graphic Designer, Atlantic Group, https://www.linkedin.com/jobs/view/graphic-designer-at-atlantic-group-3730458804?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=IivtQVtnULindhWKZm8SiA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Product Designer, Fetch for Pets, https://www.linkedin.com/jobs/view/product-designer-at-fetch-for-pets-3733961106?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=h3UvyU85B0Tr5v0eGueKpg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Junior Interior Architectural Designer – New York Office, Archinect, https://www.linkedin.com/jobs/view/junior-interior-architectural-designer-%E2%80%93-new-york-office-at-archinect-3732895335?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=VpuulMoELPvblSUHU2rJRQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Designer, Deloitte, https://www.linkedin.com/jobs/view/senior-designer-at-deloitte-3729080919?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=uK8quSfASI99jkDomY79Ug%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Design Director, Engaging Talent® LLC, https://www.linkedin.com/jobs/view/design-director-at-engaging-talent%C2%AE-llc-3732894436?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=hL9%2FWBB24ztxK07p0T3gcA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Designer, Deloitte, https://www.linkedin.com/jobs/view/senior-designer-at-deloitte-3729083545?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=9FkNlOjxFuWPLZTVykiglQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Designer / Architect / Project Manager, Archinect, https://www.linkedin.com/jobs/view/designer-architect-project-manager-at-archinect-3732896098?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=Jb1vGBfUVeTIGUUSFaJGig%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Packaging Designer, Engaging Talent® LLC, https://www.linkedin.com/jobs/view/packaging-designer-at-engaging-talent%C2%AE-llc-3732895370?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=r%2F57SFI6Cjz3BbcY%2Fq%2BWaw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
Junior Interior Designer, Input Creative Studio, https://www.linkedin.com/jobs/view/junior-interior-designer-at-input-creative-studio-3733959384?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=44q8UMXBaG0893WUU9i6%2FA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card 
Architectural Designer, Hunter Dunning Ltd, https://www.linkedin.com/jobs/view/architectural-designer-at-hunter-dunning-ltd-3733201410?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=5YPvexIj1RtLGEaAyTOM9w%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Product Designer, Hill Holliday Health | An IPG Health Company, https://www.linkedin.com/jobs/view/senior-product-designer-at-hill-holliday-health-an-ipg-health-company-3733965785?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=rkmxXBKB%2Bhg11nK41czXuA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Architectural Designer, Archinect, https://www.linkedin.com/jobs/view/senior-architectural-designer-at-archinect-3732891750?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=kptnGPdWmxzV%2FfmU2wrtYg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card 
Mid-Weight Packaging Designer, Engaging Talent® LLC, https://www.linkedin.com/jobs/view/mid-weight-packaging-designer-at-engaging-talent%C2%AE-llc-3732894592?refId=ItOhacZuH3Gq0P%2BNthslUg%3D%3D&trackingId=QMmRYas8Of4ynKC%2BdUBYkA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card 
