10/11/2023, 12:01:46 PM 
Role,Company,LinkedIn 
Product Designer, SiriusXM, https://www.linkedin.com/jobs/view/product-designer-at-siriusxm-3684008033?refId=LOeqa5FFsWmRCQ2IX7S40g%3D%3D&trackingId=k%2Bi0r5U5tC%2F1pRmAIBBCcA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Associate Creative Director - Design, RAPP, https://www.linkedin.com/jobs/view/associate-creative-director-design-at-rapp-3736976798?refId=LOeqa5FFsWmRCQ2IX7S40g%3D%3D&trackingId=aF6R1tyKhzpbOpjd7DhDSQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Art Director, Dotdash Meredith, https://www.linkedin.com/jobs/view/art-director-at-dotdash-meredith-3679939759?refId=LOeqa5FFsWmRCQ2IX7S40g%3D%3D&trackingId=OEVQymmUqAGypfuFjLa8ew%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Product Designer, Area 23, https://www.linkedin.com/jobs/view/senior-product-designer-at-area-23-3732028013?refId=LOeqa5FFsWmRCQ2IX7S40g%3D%3D&trackingId=lLF8n8ef26o1sAqQ44s2Nw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Manager FP&A, Warby Parker, https://www.linkedin.com/jobs/view/manager-fp-a-at-warby-parker-3732027841?refId=LOeqa5FFsWmRCQ2IX7S40g%3D%3D&trackingId=QTrhfCh4FXR2eo2yeSfyew%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
