10/9/2023, 6:00:00 PM 
Role,Company,LinkedIn 
Graphic Designer, AMOREPACIFIC, https://www.linkedin.com/jobs/view/graphic-designer-at-amorepacific-3731015572?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=bnOX%2BIm4P5nmTn3yqOfB%2FQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Associate Designer, SBH Fashion, https://www.linkedin.com/jobs/view/associate-designer-at-sbh-fashion-3731009790?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=AHBI1z8kzhto5ZET7t1oAw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Designer (All Categories), NYC Alliance, https://www.linkedin.com/jobs/view/senior-designer-all-categories-at-nyc-alliance-3736425823?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=tlyEUDoFzUfmHfsw3O8Wdw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Marketing Coordinator Assistant, French Connection Staffing LLC, https://www.linkedin.com/jobs/view/marketing-coordinator-assistant-at-french-connection-staffing-llc-3736423407?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=dVBAQeifT3e0JTRopLgOdQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Staff Product Designer Brokerage, Robinhood, https://www.linkedin.com/jobs/view/staff-product-designer-brokerage-at-robinhood-3734758344?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=xwJywRUuC12jbMvelh2I2A%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Sr Product Designer Growth, Robinhood, https://www.linkedin.com/jobs/view/sr-product-designer-growth-at-robinhood-3734757561?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=XUicAzVHSWpzdW7Agx9r8g%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Sr Content Designer Equities, Robinhood, https://www.linkedin.com/jobs/view/sr-content-designer-equities-at-robinhood-3734756799?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=BuvWVS5HwdIiqLxsGlzY8A%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Product Designer, SiriusXM, https://www.linkedin.com/jobs/view/senior-product-designer-at-siriusxm-3684001952?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=mJ%2BKLQJJhKS0FZf4zA3rmg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card 
Sr Product Designer Brokerage, Robinhood, https://www.linkedin.com/jobs/view/sr-product-designer-brokerage-at-robinhood-3734754969?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=ojAJp2BTNXO3ScMpazrxjg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card 
Manager Technology Communications & Design, American Express, https://www.linkedin.com/jobs/view/manager-technology-communications-design-at-american-express-3731020252?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=c3Es6CdYQEVnEbN3ax0nmA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card 
Assistant Store Manager, PINKO, https://www.linkedin.com/jobs/view/assistant-store-manager-at-pinko-3736430202?refId=zi9GhUs0QfvrYDa3Wg1GOw%3D%3D&trackingId=72q%2FinGQ5%2BE3Z5VySw6paA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card 
