10/10/2023, 12:00:00 PM 
Role,Company,LinkedIn 
Designer, ASSOULINE, https://www.linkedin.com/jobs/view/designer-at-assouline-3736595295?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=NFMXIe9ZYxPRAAVs1bWrlA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card 
Junior Designer, Texcel, https://www.linkedin.com/jobs/view/junior-designer-at-texcel-3736597220?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=%2BB7ciwkeOOdn1X8UWX39HQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card 
Product Designer, Meta, https://www.linkedin.com/jobs/view/product-designer-at-meta-3725770547?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=3Q61o7j6Xl9N68MTidqkGw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card 
Art Director, Chantecaille Beauté, https://www.linkedin.com/jobs/view/art-director-at-chantecaille-beaut%C3%A9-3731099389?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=2eJRDnD4F8jlHRYiOYaqlw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card 
Product Designer, BIOVERSE, https://www.linkedin.com/jobs/view/product-designer-at-bioverse-3736583520?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=Z8eeHc6xp7hcxhsnJwdelQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card 
Creative Design Director, Fourth Floor, https://www.linkedin.com/jobs/view/creative-design-director-at-fourth-floor-3731099492?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=bKUL3kEvp1V7tiVMPgvv8g%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card 
Senior Art Director, ASSOULINE, https://www.linkedin.com/jobs/view/senior-art-director-at-assouline-3736594297?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=2KVhRCb9SiSVAh2J%2F%2Bektg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card 
Sr. Digital Product Designer (UX/UI), S&P Global, https://www.linkedin.com/jobs/view/sr-digital-product-designer-ux-ui-at-s-p-global-3683447069?refId=ZYVwubraVcJo1%2Fm084vsAQ%3D%3D&trackingId=11fwOqcTs34%2Bw5LdC8GnYw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card 
